Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>,grain for green,beijing-tianjin sandstorm source control,stimulated
411,arthur (2013),,"<table><tr><td>Authors:</td><td>arthur, m; barton, c; coyne, m; littlefield, t</td></tr><tr><td>Title:</td><td>factors controlling carbon distribution on reforested minelands and regenerating clearcuts in appalachia, usa</td></tr><tr><td>Source:</td><td>science of the total environment, 465, 240-247</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv.2012.12.029,3,167,201,1,0.0597,2013,1,0.0597,,,
412,agrawal (2013),,"<table><tr><td>Authors:</td><td>agrawal, m; bohra, js; pandey, d</td></tr><tr><td>Title:</td><td>impact of four tillage permutations in rice-wheat system on ghg performance of wheat cultivation through carbon footprinting</td></tr><tr><td>Source:</td><td>ecological engineering, 60, 261-270</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.ecoleng.2013.07.020,3,203,283,6,0.358,2013,6,0.358,,,
413,aoki (2014),,"<table><tr><td>Authors:</td><td>aoki, k; fuss, s; kindermann, g; kraxner, f; leduc, s; obersteiner, m; tak, ki; yamagata, y; yang, j</td></tr><tr><td>Title:</td><td>beccs in south korea-analyzing the negative emissions potential of bioenergy as a mitigation tool</td></tr><tr><td>Source:</td><td>renewable energy, 61, 102-108</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.renene.2012.09.064,2,81,117,11,0.8965,2014,11,0.8965,,,
414,lin (2013),,"<table><tr><td>Authors:</td><td>lin, sj; theato, p</td></tr><tr><td>Title:</td><td>co2-responsive polymers</td></tr><tr><td>Source:</td><td>macromolecular rapid communications, 34(14), 1118-1133</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1002/marc.201300288,5,97,221,92,5.4897,2013,92,5.4897,,,
415,huang (2013),,"<table><tr><td>Authors:</td><td>huang, y; yu, yq; zhang, w</td></tr><tr><td>Title:</td><td>projected changes in soil organic carbon stocks of china's croplands under different agricultural managements, 2011-2050</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 178, 109-120</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2013.06.008,3,226,396,17,1.0144,2013,17,1.0144,,,
417,ding (2013),,"<table><tr><td>Authors:</td><td>ding, mm; fu, sl; lin, yb; liu, zf; lu, hf; tan, yw; xu, sj</td></tr><tr><td>Title:</td><td>maintenance of a living understory enhances soil carbon sequestration in subtropical orchards</td></tr><tr><td>Source:</td><td>plos one, 8(10)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1371/journal.pone.0076950,1,98,105,2,0.1193,2013,2,0.1193,,,
418,barnett (2013),,"<table><tr><td>Authors:</td><td>barnett, ba; cassar, n; d'ovidio, f; ebersbach, f; gonzalez, he; lampitt, rs; martin, p; naqvi, swa; rengarajan, r; sanders, r; smetacek, v; soares, m; stemmann, l; van der loeff, mr; vandromme, p</td></tr><tr><td>Title:</td><td>iron fertilization enhanced net community production but not downward particle flux during the southern ocean iron fertilization experiment lohafex</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 27(3), 871-881</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1002/gbc.20077,4,137,329,29,1.7304,2013,29,1.7304,,,
419,huang (2013),,"<table><tr><td>Authors:</td><td>huang, y; qin, zc; zhuang, ql</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration potential of cropland in china</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 27(3), 711-722</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1002/gbc.20068,3,406,1019,15,0.8951,2013,15,0.8951,,,
420,elias (2013),,"<table><tr><td>Authors:</td><td>elias, p; gurwick, np; kelly, c; moore, la</td></tr><tr><td>Title:</td><td>a systematic review of biochar research, with a focus on its stability in situ and its promise as a climate mitigation strategy</td></tr><tr><td>Source:</td><td>plos one, 8(9)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1371/journal.pone.0075932,6,285,651,50,2.9835,2013,50,2.9835,,,
421,du (2013),,"<table><tr><td>Authors:</td><td>du, zj; li, hq; liu, zl; mi, jg; wang, yh; zhang, c; zou, w</td></tr><tr><td>Title:</td><td>moisture-resistant porous polymer from concentrated emulsion as low-cost and high-capacity sorbent for co2 capture</td></tr><tr><td>Source:</td><td>rsc advances, 3(41), 18849-18856</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1039/c3ra43597k,5,89,195,4,0.2387,2013,4,0.2387,,,
422,azar (2013),,"<table><tr><td>Authors:</td><td>azar, c; johansson, dja; mattsson, n</td></tr><tr><td>Title:</td><td>meeting global temperature targets-the role of bioenergy with carbon capture and storage</td></tr><tr><td>Source:</td><td>environmental research letters, 8(3)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1088/1748-9326/8/3/034004,2,242,466,32,1.9094,2013,32,1.9094,,,
423,hart (2013),,"<table><tr><td>Authors:</td><td>hart, s; luckai, n</td></tr><tr><td>Title:</td><td>charcoal function and management in boreal ecosystems</td></tr><tr><td>Source:</td><td>journal of applied ecology, 50(5), 1197-1206</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1111/1365-2664.12136,6,163,484,9,0.537,2013,9,0.537,,,
424,bradford (2013),,"<table><tr><td>Authors:</td><td>bradford, ma; felson, aj; oldfield, ee; warren, rj</td></tr><tr><td>Title:</td><td>challenges and future directions in urban afforestation</td></tr><tr><td>Source:</td><td>journal of applied ecology, 50(5), 1169-1177</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1111/1365-2664.12124,1,6,8,27,1.6111,2013,27,1.6111,,,
425,bright (2013),,"<table><tr><td>Authors:</td><td>bright, rm; cherubini, f; guest, g; stromman, ah</td></tr><tr><td>Title:</td><td>consistent quantification of climate impacts due to biogenic carbon storage across a range of bio-product systems</td></tr><tr><td>Source:</td><td>environmental impact assessment review, 43, 21-30</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.eiar.2013.05.002,1,277,416,23,1.3724,2013,23,1.3724,,,
426,berg (2013),,"<table><tr><td>Authors:</td><td>berg, e; bhaduri, a; djanibekov, n; djanibekov, u; khamzina, a; lamers, jpa</td></tr><tr><td>Title:</td><td>impacts of innovative forestry land use on rural livelihood in a bimodal agricultural system in irrigated drylands</td></tr><tr><td>Source:</td><td>land use policy, 35, 95-106</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.landusepol.2013.05.003,1,37,48,7,0.4177,2013,7,0.4177,,,
427,ajit (2013),,"<table><tr><td>Authors:</td><td>ajit; alam, b; dhyani, sk; gupta, g; handa, ak; jain, a; pandey, kk; prasad, r; ramnewaj; rizvi, rh; uma</td></tr><tr><td>Title:</td><td>modeling analysis of potential carbon sequestration under existing agroforestry systems in three districts of indo-gangetic plains in india</td></tr><tr><td>Source:</td><td>agroforestry systems, 87(5), 1129-1146</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1007/s10457-013-9625-x,1,75,92,6,0.358,2013,6,0.358,,,
428,derevschikov (2013),,"<table><tr><td>Authors:</td><td>derevschikov, vs; kardash, ty; okunev, ag; stonkus, oa; trubitsina, ta; veselovskaya, jv</td></tr><tr><td>Title:</td><td>direct co2 capture from ambient air using k2co3/al2o3 composite sorbent</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 17, 332-340</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.ijggc.2013.05.006,5,162,922,24,1.4321,2013,24,1.4321,,,
429,paquay (2013),,"<table><tr><td>Authors:</td><td>paquay, fs; zeebe, re</td></tr><tr><td>Title:</td><td>assessing possible consequences of ocean liming on ocean ph, atmospheric co2 concentration and associated costs</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 17, 183-188</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.ijggc.2013.05.005,2,165,343,3,0.179,2013,3,0.179,,,
430,nan (2013),,"<table><tr><td>Authors:</td><td>nan, zb; tang, z</td></tr><tr><td>Title:</td><td>the potential of cropland soil carbon sequestration in the loess plateau, china</td></tr><tr><td>Source:</td><td>mitigation and adaptation strategies for global change, 18(7), 889-902</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1007/s11027-012-9397-z,3,332,537,3,0.179,2013,3,0.179,,,
431,chakravarty (2012),,"<table><tr><td>Authors:</td><td>chakravarty, s; socolow, r; tavoni, m</td></tr><tr><td>Title:</td><td>safe vs. fair: a formidable trade-off in tackling climate change</td></tr><tr><td>Source:</td><td>sustainability, 4(2), 210-226</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",http://dx.doi.org/10.3390/su4020210,2,141,172,7,0.2665,2012,7,0.2665,,,
432,haro (2013),,"<table><tr><td>Authors:</td><td>haro, p; ollero, p; perales, alv; vidal-barrero, f</td></tr><tr><td>Title:</td><td>potential routes for thermochemical biorefineries</td></tr><tr><td>Source:</td><td>biofuels bioproducts & biorefining-biofpr, 7(5), 551-572</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1002/bbb.1409,2,28,89,12,0.716,2013,12,0.716,,,
434,jonen (2013),,"<table><tr><td>Authors:</td><td>jonen, c; laude, a</td></tr><tr><td>Title:</td><td>biomass and ccs: the influence of technical change</td></tr><tr><td>Source:</td><td>energy policy, 60, 916-924</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2013.05.044,2,76,119,4,0.2387,2013,4,0.2387,,,
435,heidug (2013),,"<table><tr><td>Authors:</td><td>heidug, w; krahe, m; smale, r; ward, j</td></tr><tr><td>Title:</td><td>from demonstration to deployment: an economic analysis of support policies for carbon capture and storage</td></tr><tr><td>Source:</td><td>energy policy, 60, 753-763</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2013.05.019,2,66,88,7,0.4177,2013,7,0.4177,,,
436,chen (2013),,"<table><tr><td>Authors:</td><td>chen, ml; deng, l; shangguan, zp; sweeney, s; wang, kb</td></tr><tr><td>Title:</td><td>soil organic carbon storage capacity positively related to forest succession on the loess plateau, china</td></tr><tr><td>Source:</td><td>catena, 110, 1-7</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.catena.2013.06.016,1,368,671,31,1.8498,2013,31,1.8498,,,
437,kruger (2013),,"<table><tr><td>Authors:</td><td>kruger, t; renforth, p</td></tr><tr><td>Title:</td><td>coupling mineral carbonation and ocean liming</td></tr><tr><td>Source:</td><td>energy & fuels, 27(8), 4199-4207</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1021/ef302030w,2,180,388,4,0.2387,2013,4,0.2387,,,
438,delonge (2013),,"<table><tr><td>Authors:</td><td>delonge, ms; ryals, r; silver, wl</td></tr><tr><td>Title:</td><td>a lifecycle model to evaluate carbon sequestration potential and greenhouse gas dynamics of managed grasslands</td></tr><tr><td>Source:</td><td>ecosystems, 16(6), 962-979</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1007/s10021-013-9660-5,3,293,458,8,0.4774,2013,8,0.4774,,,
439,chen (2013),,"<table><tr><td>Authors:</td><td>chen, zh; deng, sb; huang, j; wang, b; wei, hr; yu, g</td></tr><tr><td>Title:</td><td>polyethylenimine-impregnated resin for high co2 adsorption: an efficient adsorbent for co2 capture from simulated flue gas and ambient air</td></tr><tr><td>Source:</td><td>acs applied materials & interfaces, 5(15), 6937-6945</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1021/am400661b,5,112,793,53,3.1625,2013,53,3.1625,,,
440,de la rocha (2013),,"<table><tr><td>Authors:</td><td>de la rocha, cl; durr, hh; hartmann, j; kohler, p; renforth, p; scheffran, j; west, aj; wolf-gladrow, da</td></tr><tr><td>Title:</td><td>enhanced chemical weathering as a geoengineering strategy to reduce atmospheric carbon dioxide, supply nutrients, and mitigate ocean acidification</td></tr><tr><td>Source:</td><td>reviews of geophysics, 51(2), 113-149</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1002/rog.20004,2,271,596,38,2.2675,2013,38,2.2675,,,
441,ahlgren (2013),,"<table><tr><td>Authors:</td><td>ahlgren, s; ericsson, n; hansson, pa; nordberg, a; porso, c; sundberg, c</td></tr><tr><td>Title:</td><td>time-dependent climate impact of a bioenergy system - methodology development and application to swedish conditions</td></tr><tr><td>Source:</td><td>global change biology bioenergy, 5(5), 580-590</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1111/gcbb.12031,3,154,216,14,0.8354,2013,14,0.8354,,,
442,hastings (2013),,"<table><tr><td>Authors:</td><td>hastings, a; pogson, m; smith, p</td></tr><tr><td>Title:</td><td>how does bioenergy compare with other land-based renewable energy sources globally?</td></tr><tr><td>Source:</td><td>global change biology bioenergy, 5(5), 513-524</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1111/gcbb.12013,2,110,182,10,0.5967,2013,10,0.5967,,,
443,bardow (2013),,"<table><tr><td>Authors:</td><td>bardow, a; jung, j; von der assen, n</td></tr><tr><td>Title:</td><td>life-cycle assessment of carbon dioxide capture and utilization: avoiding the pitfalls</td></tr><tr><td>Source:</td><td>energy & environmental science, 6(9), 2721-2734</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1039/c3ee41151f,2,159,266,54,3.2222,2013,54,3.2222,,,
444,belter (2013),,"<table><tr><td>Authors:</td><td>belter, cw; seidel, dj</td></tr><tr><td>Title:</td><td>a bibliometric analysis of climate engineering research</td></tr><tr><td>Source:</td><td>wiley interdisciplinary reviews-climate change, 4(5), 417-427</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1002/wcc.229,2,89,143,15,0.8951,2013,15,0.8951,,,
445,lal (2013),,"<table><tr><td>Authors:</td><td>lal, r</td></tr><tr><td>Title:</td><td>soil carbon management and climate change</td></tr><tr><td>Source:</td><td>carbon management, 4(4), 439-462</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.4155/cmt.13.31,3,617,1509,21,1.2531,2013,21,1.2531,,,
446,fortuna (2013),,"<table><tr><td>Authors:</td><td>fortuna, am; gollany, ht; pan, wl; pecharko, m; samuel, mk; young, fl</td></tr><tr><td>Title:</td><td>soil organic carbon accretion vs. sequestration using physicochemical fractionation and cqestr simulation</td></tr><tr><td>Source:</td><td>soil science society of america journal, 77(2), 618-629</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.2136/sssaj2012.0303,3,105,137,9,0.537,2013,9,0.537,,,
447,li (2013),,"<table><tr><td>Authors:</td><td>li, bl; liu, hy; song, zl; yang, xm</td></tr><tr><td>Title:</td><td>the production of phytolith-occluded carbon in china's forests: implications to biogeochemical carbon sequestration</td></tr><tr><td>Source:</td><td>global change biology, 19(9), 2907-2915</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1111/gcb.12275,1,108,136,16,0.9547,2013,16,0.9547,,,
449,foo (2013),,"<table><tr><td>Authors:</td><td>foo, dcy; ng, dks; ooi, reh; smith, r; tan, rr</td></tr><tr><td>Title:</td><td>carbon constrained energy planning (ccep) for sustainable power generation sector with automated targeting model</td></tr><tr><td>Source:</td><td>industrial & engineering chemistry research, 52(29), 9889-9896</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1021/ie4005018,2,54,58,20,1.1934,2013,20,1.1934,,,
450,simansky (2013),,"<table><tr><td>Authors:</td><td>simansky, v</td></tr><tr><td>Title:</td><td>soil organic matter in water-stable aggregates under different soil management practices in a productive vineyard</td></tr><tr><td>Source:</td><td>archives of agronomy and soil science, 59(9), 1207-1214</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1080/03650340.2012.708103,3,129,174,5,0.2984,2013,5,0.2984,,,
451,haggar (2013),,"<table><tr><td>Authors:</td><td>haggar, jp; healey, jr; noponen, mra; soto, g</td></tr><tr><td>Title:</td><td>sink or source-the potential of coffee agroforestry systems to sequester atmospheric co2 into soil organic carbon</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 175, 60-68</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2013.04.012,3,296,511,8,0.4774,2013,8,0.4774,,,
452,chen (2013),,"<table><tr><td>Authors:</td><td>chen, x; gao, y; jiang, lh; lai, lm; li, yf; rimmington, gm; tian, y; wang, sm; zhao, xc; zheng, yr; zhu, lh</td></tr><tr><td>Title:</td><td>effects of added organic matter and water on soil carbon sequestration in an arid region</td></tr><tr><td>Source:</td><td>plos one, 8(7)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1371/journal.pone.0070224,3,127,160,4,0.2387,2013,4,0.2387,,,
453,bala (2013),,"<table><tr><td>Authors:</td><td>bala, g; caldeira, k; cao, l</td></tr><tr><td>Title:</td><td>the science of geoengineering</td></tr><tr><td>Source:</td><td>annual review of earth and planetary sciences, vol 41, 41, 231-256</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1146/annurev-earth-042711-105548,2,379,974,42,2.5061,2013,42,2.5061,,,
454,bhardwaj (2013),,"<table><tr><td>Authors:</td><td>bhardwaj, dr; devi, b; gupta, nk; pal, s; panwar, p; thakur, cl</td></tr><tr><td>Title:</td><td>carbon allocation, sequestration and carbon dioxide mitigation under plantation forests of north western himalaya, india</td></tr><tr><td>Source:</td><td>annals of forest research, 56(1), 123-135</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",,3,205,243,4,0.2387,2013,4,0.2387,,,
